Area Code,Year,Env_Local_Authority_Name,Clinical_Area_Name,Sex,Age,PM2.5_Total,PM2.5_Anthropogenic,PM2.5_Non_Anthropogenic,Condition,Value,Count,Denominator,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Compared to England value or percentiles,Time period
E06000055,2017,Bedford,Bedford,Male,All ages,10.3706,9.8276,0.543,Alcohol-related CVD,1514.046228,1077.47,86808.0,1424.118128,1608.122813,1374.154699,1663.509135,Worse,2017/18
E06000055,2017,Bedford,Bedford,Female,All ages,10.3706,9.8276,0.543,Alcohol-related CVD,233.4255592,194.51,88729.0,201.5263491,268.908594,184.7136568,290.3695209,Similar,2017/18
E06000055,2017,Bedford,Bedford,Persons,All ages,10.3706,9.8276,0.543,Alcohol-related CVD,823.0116572,1271.98,175537.0,778.1600158,869.7637859,753.1654494,897.2438104,Worse,2017/18
E06000055,2018,Bedford,Bedford,Persons,18+ yrs,10.2258,9.7456,0.4802,CKD,3.871236587,5574.0,143985.0,3.772861803,3.971488306,3.717154585,4.031055355,Not compared,2018/19
E06000055,2018,Bedford,Bedford,Male,All ages,10.2258,9.7456,0.4802,Alcohol-related CVD,1609.614768,1169.14,87977.0,1517.808643,1705.482501,1466.72436,1761.877341,Worse,2018/19
E06000055,2018,Bedford,Bedford,Female,All ages,10.2258,9.7456,0.4802,Alcohol-related CVD,259.4342696,221.93,90311.0,226.2150499,296.1341972,208.6014763,318.2661892,Similar,2018/19
E06000055,2018,Bedford,Bedford,Persons,All ages,10.2258,9.7456,0.4802,Alcohol-related CVD,879.7606342,1391.07,178288.0,833.9109317,927.4662124,808.3212355,955.4835891,Worse,2018/19
E06000055,2019,Bedford,Bedford,Persons,18+ yrs,10.2927,9.7234,0.5693,CKD,3.917858192,5735.0,146381.0,3.819384538,4.018175613,3.764245723,4.077107449,Not compared,2019/20
E06000055,2019,Bedford,Bedford,Male,All ages,10.2927,9.7234,0.5693,Alcohol-related CVD,1685.374179,1258.75,88818.0,1592.84004,1781.850273,1541.282762,1838.562698,Worse,2019/20
E06000055,2019,Bedford,Bedford,Female,All ages,10.2927,9.7234,0.5693,Alcohol-related CVD,277.3975739,243.51,91833.0,243.4556042,314.726167,225.3873384,337.1932593,Worse,2019/20
E06000055,2019,Bedford,Bedford,Persons,All ages,10.2927,9.7234,0.5693,Alcohol-related CVD,927.9352735,1502.26,180651.0,881.4269791,976.253583,855.4371557,1004.611551,Worse,2019/20
E06000055,2020,Bedford,Bedford,Persons,18+ yrs,7.6374,7.0251,0.6124,CKD,3.789141244,5639.0,148820.0,3.693292651,3.886810032,3.639062281,3.944781139,Not compared,2020/21
E06000055,2020,Bedford,Bedford,Persons,6+ yrs,7.6374,7.0251,0.6124,Asthma,6.893499464,12227.0,177370.0,6.776365614,7.012026067,6.709905415,7.081425132,Higher 99.8,2020/21
E06000055,2020,Bedford,Bedford,Male,All ages,7.6374,7.0251,0.6124,Alcohol-related CVD,999.6063682,757.19,89768.0,929.1175902,1073.992978,890.2411907,1117.958937,Better,2020/21
E06000055,2020,Bedford,Bedford,Female,All ages,7.6374,7.0251,0.6124,Alcohol-related CVD,161.6161523,143.76,92578.0,136.154262,190.4380401,122.940514,208.0000334,Similar,2020/21
E06000055,2020,Bedford,Bedford,Persons,All ages,7.6374,7.0251,0.6124,Alcohol-related CVD,547.7981628,900.95,182346.0,512.4936636,584.8879132,492.9483911,606.7656008,Better,2020/21
E06000055,2021,Bedford,Bedford,Persons,18+ yrs,7.2931,6.8366,0.4565,CKD,3.733062955,5670.0,151886.0,3.638821364,3.829090836,3.585687676,3.88589397,Not compared,2021/22
E06000055,2021,Bedford,Bedford,Persons,16+ yrs,7.2931,6.8366,0.4565,Type 2 Diabetes,7.669,11404.0,148716.0,7.48466480345061,7.86108884977184,,,Not compared,2021
E06000055,2021,Bedford,Bedford,Persons,6+ yrs,7.2931,6.8366,0.4565,Asthma,7.168098593,12982.0,181108.0,7.050063594,7.28748595,6.983033965,7.357376485,Higher 99.8,2021/22
E06000055,2021,Bedford,Bedford,Male,All ages,7.2931,6.8366,0.4565,Alcohol-related CVD,1416.836517,1091.37,91344.0,1333.471346,1504.022236,1287.143005,1555.344975,Similar,2021/22
E06000055,2021,Bedford,Bedford,Female,All ages,7.2931,6.8366,0.4565,Alcohol-related CVD,224.8619296,202.15,94452.0,194.8173631,258.2137909,178.953737,278.3681067,Similar,2021/22
E06000055,2021,Bedford,Bedford,Persons,All ages,7.2931,6.8366,0.4565,Alcohol-related CVD,774.9033866,1293.52,185796.0,733.1413677,818.4198419,709.8617856,843.993979,Similar,2021/22
E06000055,2022,Bedford,Bedford,Persons,18+ yrs,8.2875,7.7157,0.5718,CKD,3.676037847,5684.0,154623.0,3.583142453,3.770690745,3.530951288,3.826490618,Not compared,2022/23
E06000055,2022,Bedford,Bedford,Persons,6+ yrs,8.2875,7.7157,0.5718,Asthma,7.200667411,13292.0,184594.0,7.083506447,7.319153839,7.016928999,7.388536155,Higher 99.8,2022/23
E06000055,2022,Bedford,Bedford,Male,All ages,8.2875,7.7157,0.5718,Alcohol-related CVD,1564.316136,1229.92,92103.0,1477.611062,1654.758901,1429.321275,1707.9364,Worse,2022/23
E06000055,2022,Bedford,Bedford,Female,All ages,8.2875,7.7157,0.5718,Alcohol-related CVD,241.4056442,220.46,95363.0,210.4753484,275.5882054,194.0801949,296.2050493,Similar,2022/23
E06000055,2022,Bedford,Bedford,Persons,All ages,8.2875,7.7157,0.5718,Alcohol-related CVD,852.5047949,1450.38,187466.0,809.0934848,897.6361916,784.8480644,924.1319025,Worse,2022/23
E06000055,2023,Bedford,Bedford,Persons,18+ yrs,7.1248,6.5635,0.5613,CKD,3.863800099,6114.0,158238.0,3.769862601,3.959445834,3.71696119,4.015859973,Not compared,2023/24
E06000055,2023,Bedford,Bedford,Persons,6+ yrs,7.1248,6.5635,0.5613,Asthma,7.11784989,13459.0,189088.0,7.002681817,7.234315291,6.937160229,7.302580088,Higher 99.8,2023/24
E06000055,2023,Bedford,Bedford,Male,All ages,7.1248,6.5635,0.5613,Alcohol-related CVD,1720.82957711076,1382.46,93342.0,1630.6882085183,1814.63122811135,1580.38359032481,1869.72380474398,Worse,2023/24
E06000055,2023,Bedford,Bedford,Female,All ages,7.1248,6.5635,0.5613,Alcohol-related CVD,288.385149485342,268.17,96549.0,254.749758936189,325.210547019877,236.774465921203,347.331660109209,Worse,2023/24
E06000055,2023,Bedford,Bedford,Persons,All ages,7.1248,6.5635,0.5613,Alcohol-related CVD,950.491692393533,1650.63,189891.0,905.042737110555,997.626416568103,879.607561271538,1025.26767564796,Worse,2023/24
E08000025,2012,Birmingham,Birmingham,Persons,18+ yrs,12.1625,10.1091,2.0534,CKD,4.097573826,37330.0,911026.9047,4.057052976,4.138389418,4.033867122,4.162182514,Not compared,2012/13
E08000025,2014,Birmingham,Birmingham,Persons,18+ yrs,12.2174,10.149,2.0684,CKD,3.795626879,35614.0,938290.3307,3.757137265,3.834405144,3.735106519,3.857029161,Not compared,2014/15
E08000025,2015,Birmingham,Birmingham,Persons,18+ yrs,10.0999,9.0377,1.0621,CKD,3.676869661,35296.0,959947.0,3.639405112,3.714617297,3.617976253,3.736627456,Not compared,2015/16
E08000025,2016,Birmingham,Birmingham,Persons,18+ yrs,11.2412,10.7203,0.5209,CKD,3.746119542,36600.0,977011.0,3.708643765,3.783872919,3.687179355,3.805907667,Not compared,2016/17
E08000025,2016,Birmingham,Birmingham,Male,All ages,11.2412,10.7203,0.5209,Alcohol-related CVD,1556.64484,5667.12,555922.0,1515.68185,1598.420199,1492.435995,1622.73145,Worse,2016/17
E08000025,2016,Birmingham,Birmingham,Female,All ages,11.2412,10.7203,0.5209,Alcohol-related CVD,271.1022372,1190.92,575349.0,255.7606349,287.1161854,247.2211539,296.534804,Worse,2016/17
E08000025,2016,Birmingham,Birmingham,Persons,All ages,11.2412,10.7203,0.5209,Alcohol-related CVD,854.1646262,6858.04,1131271.0,833.8743315,874.8203463,822.3429384,886.8310937,Worse,2016/17
E08000025,2017,Birmingham,Birmingham,Persons,18+ yrs,10.2785,9.8142,0.4644,CKD,3.912729038,38683.0,988645.0,3.874682131,3.951048983,3.852913034,3.973379784,Not compared,2017/18
E08000025,2017,Birmingham,Birmingham,Male,All ages,10.2785,9.8142,0.4644,Alcohol-related CVD,1572.758765,5803.5,560082.0,1531.872382,1614.44631,1508.665558,1638.703865,Worse,2017/18
E08000025,2017,Birmingham,Birmingham,Female,All ages,10.2785,9.8142,0.4644,Alcohol-related CVD,268.8828155,1198.71,579811.0,253.7289303,284.6986068,245.2929478,294.0000918,Worse,2017/18
E08000025,2017,Birmingham,Birmingham,Persons,All ages,10.2785,9.8142,0.4644,Alcohol-related CVD,861.7584039,7002.21,1139893.0,841.5120288,882.3656031,830.0038451,894.3471163,Worse,2017/18
E08000025,2018,Birmingham,Birmingham,Persons,18+ yrs,10.1921,9.7663,0.4259,CKD,3.897503706,38908.0,998280.0,3.859723898,3.935554035,3.83806482,3.957769569,Not compared,2018/19
E08000025,2018,Birmingham,Birmingham,Male,All ages,10.1921,9.7663,0.4259,Alcohol-related CVD,1793.027056,6695.91,562334.0,1749.639576,1837.205437,1724.985939,1862.896526,Worse,2018/19
E08000025,2018,Birmingham,Birmingham,Female,All ages,10.1921,9.7663,0.4259,Alcohol-related CVD,298.993476,1351.74,583716.0,283.111409,315.5279012,274.2515458,325.2410548,Worse,2018/19
E08000025,2018,Birmingham,Birmingham,Persons,All ages,10.1921,9.7663,0.4259,Alcohol-related CVD,979.197543,8047.65,1146050.0,957.7300817,1001.02164,945.5158899,1013.703738,Worse,2018/19
E08000025,2019,Birmingham,Birmingham,Persons,18+ yrs,10.8453,10.3087,0.5366,CKD,3.825953294,38630.0,1009683.0,3.788699469,3.863475129,3.76738444,3.885341139,Not compared,2019/20
E08000025,2019,Birmingham,Birmingham,Male,All ages,10.8453,10.3087,0.5366,Alcohol-related CVD,1810.84326,6873.91,564363.0,1767.629711,1854.834172,1743.070142,1880.413464,Worse,2019/20
E08000025,2019,Birmingham,Birmingham,Female,All ages,10.8453,10.3087,0.5366,Alcohol-related CVD,302.3469775,1375.3,586283.0,286.431686,318.9102432,277.550711,328.6388119,Worse,2019/20
E08000025,2019,Birmingham,Birmingham,Persons,All ages,10.8453,10.3087,0.5366,Alcohol-related CVD,991.3058267,8249.21,1150646.0,969.8459347,1013.117807,957.6340142,1025.791679,Worse,2019/20
E08000025,2020,Birmingham,Birmingham,Persons,18+ yrs,8.3924,7.8598,0.5326,CKD,3.721839402,37776.0,1014982.0,3.685174558,3.758771644,3.664217699,3.780277778,Not compared,2020/21
E08000025,2020,Birmingham,Birmingham,Persons,6+ yrs,8.3924,7.8598,0.5326,Asthma,6.39197726,78953.0,1235189.0,6.348968142,6.435189497,6.324286895,6.460297418,Similar,2020/21
E08000025,2020,Birmingham,Birmingham,Male,All ages,8.3924,7.8598,0.5326,Alcohol-related CVD,1457.315636,5574.64,563016.0,1418.695698,1496.707872,1396.782422,1519.633972,Worse,2020/21
E08000025,2020,Birmingham,Birmingham,Female,All ages,8.3924,7.8598,0.5326,Alcohol-related CVD,245.1866021,1124.24,585676.0,230.9366403,260.0797716,223.0131442,268.84417,Worse,2020/21
E08000025,2020,Birmingham,Birmingham,Persons,All ages,8.3924,7.8598,0.5326,Alcohol-related CVD,798.9604529,6698.88,1148692.0,779.7799419,818.490523,768.8811549,829.8478388,Worse,2020/21
E08000025,2021,Birmingham,Birmingham,Persons,18+ yrs,8.2913,7.8559,0.4354,CKD,3.671037272,37926.0,1033114.0,3.634919318,3.707418308,3.614282146,3.728595676,Not compared,2021/22
E08000025,2021,Birmingham,Birmingham,Persons,16+ yrs,8.2913,7.8559,0.4354,Type 2 Diabetes,9.996,88858.0,888942.0,9.62934791234837,10.4356080305417,,,Not compared,2021
E08000025,2021,Birmingham,Birmingham,Persons,6+ yrs,8.2913,7.8559,0.4354,Asthma,6.357873851,79850.0,1255923.0,6.315336004,6.400611672,6.290903124,6.425464491,Lower 99.8,2021/22
E08000025,2021,Birmingham,Birmingham,Male,All ages,8.2913,7.8559,0.4354,Alcohol-related CVD,1711.762135,6556.72,559826.0,1669.940437,1754.354322,1646.180245,1779.125168,Worse,2021/22
E08000025,2021,Birmingham,Birmingham,Female,All ages,8.2913,7.8559,0.4354,Alcohol-related CVD,301.7267141,1385.18,583459.0,285.925301,318.1691155,277.1068183,327.8260691,Worse,2021/22
E08000025,2021,Birmingham,Birmingham,Persons,All ages,8.2913,7.8559,0.4354,Alcohol-related CVD,946.7342576,7941.9,1143285.0,925.8596685,967.9579556,913.9838676,980.2917812,Worse,2021/22
E08000025,2022,Birmingham,Birmingham,Persons,18+ yrs,8.6,8.1189,0.4811,CKD,3.74365894,39231.0,1047932.0,3.70747888,3.78009783,3.686751424,3.801357053,Not compared,2022/23
E08000025,2022,Birmingham,Birmingham,Persons,6+ yrs,8.6,8.1189,0.4811,Asthma,6.37095901,81198.0,1274502.0,6.328688137,6.413426862,6.304415211,6.43811349,Lower 99.8,2022/23
E08000025,2022,Birmingham,Birmingham,Male,All ages,8.6,8.1189,0.4811,Alcohol-related CVD,1896.773879,7323.13,569108.0,1852.953989,1941.357243,1828.038422,1967.274386,Worse,2022/23
E08000025,2022,Birmingham,Birmingham,Female,All ages,8.6,8.1189,0.4811,Alcohol-related CVD,331.6897992,1523.21,588495.0,315.1228593,348.8969498,305.8628597,358.9946014,Worse,2022/23
E08000025,2022,Birmingham,Birmingham,Persons,All ages,8.6,8.1189,0.4811,Alcohol-related CVD,1049.676735,8846.34,1157603.0,1027.751621,1071.949109,1015.269225,1084.887155,Worse,2022/23
E08000025,2023,Birmingham,Birmingham,Persons,18+ yrs,7.7343,7.2089,0.5254,CKD,3.666654589,39466.0,1076349.0,3.631290641,3.702271083,3.611064363,3.723015906,Not compared,2023/24
E08000025,2023,Birmingham,Birmingham,Persons,6+ yrs,7.7343,7.2089,0.5254,Asthma,6.311033109,82419.0,1305951.0,6.269435772,6.352823035,6.245594481,6.37706859,Lower 99.8,2023/24
E08000025,2023,Birmingham,Birmingham,Male,All ages,7.7343,7.2089,0.5254,Alcohol-related CVD,2124.75203797014,8314.02999999999,575193.0,2078.67415649104,2171.58292977976,2052.4518039183,2198.79326674523,Worse,2023/24
E08000025,2023,Birmingham,Birmingham,Female,All ages,7.7343,7.2089,0.5254,Alcohol-related CVD,377.994854105375,1745.93999999999,590856.0,360.355709967125,396.26979416517,350.475774889952,406.981871851193,Worse,2023/24
E08000025,2023,Birmingham,Birmingham,Persons,All ages,7.7343,7.2089,0.5254,Alcohol-related CVD,1182.91370033318,10059.97,1166049.0,1159.73471379071,1206.4367624682,1146.52784456638,1220.09516028766,Worse,2023/24
E06000008,2012,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,9.5594,7.5032,2.0562,CKD,3.656874993,4662.0,127485.9001,3.555188006,3.760694737,3.497771892,3.822489363,Not compared,2012/13
E06000008,2014,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,9.5966,7.5866,2.01,CKD,3.778601207,4846.0,128248.5167,3.675565944,3.883749251,3.617316349,3.94634049,Not compared,2014/15
E06000008,2015,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,7.6036,6.539,1.0646,CKD,3.632323669,4708.0,129614.0,3.531535434,3.735211099,3.475062993,3.795992331,Not compared,2015/16
E06000008,2016,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,8.3941,7.943,0.451,CKD,3.917136901,5130.0,130963.0,3.813178927,4.02315574,3.754603554,4.085970701,Not compared,2016/17
E06000008,2016,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,8.3941,7.943,0.451,Alcohol-related CVD,1856.791543,998.46,75632.0,1739.194096,1980.029955,1673.954007,2052.642252,Worse,2016/17
E06000008,2016,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,8.3941,7.943,0.451,Alcohol-related CVD,303.6783055,191.58,75865.0,261.9277288,350.1573719,239.9385855,378.2787482,Worse,2016/17
E06000008,2016,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,8.3941,7.943,0.451,Alcohol-related CVD,1023.003084,1190.04,151497.0,965.0514204,1083.495441,932.7946504,1119.074333,Worse,2016/17
E06000008,2017,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,7.4365,7.0815,0.355,CKD,3.591833152,4910.0,136699.0,3.494440898,3.69121808,3.439433756,3.750314093,Not compared,2017/18
E06000008,2017,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,7.4365,7.0815,0.355,Alcohol-related CVD,1757.809387,964.74,75813.0,1645.160924,1875.957534,1582.709155,1945.596121,Worse,2017/18
E06000008,2017,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,7.4365,7.0815,0.355,Alcohol-related CVD,312.4075437,199.13,76499.0,270.2962873,359.1914748,248.0768913,387.4723116,Worse,2017/18
E06000008,2017,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,7.4365,7.0815,0.355,Alcohol-related CVD,982.6340495,1163.87,152312.0,926.4590012,1041.300103,895.2037225,1075.812332,Worse,2017/18
E06000008,2018,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,7.8752,7.554,0.3212,CKD,3.647528267,5055.0,138587.0,3.550018131,3.747000845,3.495036504,3.806011057,Not compared,2018/19
E06000008,2018,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,7.8752,7.554,0.3212,Alcohol-related CVD,1837.336213,1030.31,76046.0,1723.661708,1956.376378,1660.559181,2026.491969,Worse,2018/19
E06000008,2018,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,7.8752,7.554,0.3212,Alcohol-related CVD,349.5088255,224.54,76741.0,305.05385,398.5931349,281.4707922,428.1861258,Worse,2018/19
E06000008,2018,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,7.8752,7.554,0.3212,Alcohol-related CVD,1043.433271,1254.85,152787.0,985.9796209,1103.338337,953.9698914,1138.553912,Worse,2018/19
E06000008,2019,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,7.8776,7.4693,0.4083,CKD,3.561538348,4810.0,135054.0,3.463701144,3.661394219,3.408765737,3.720470858,Not compared,2019/20
E06000008,2019,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,7.8776,7.4693,0.4083,Alcohol-related CVD,1938.805604,1112.63,76653.0,1823.48718,2059.356971,1759.378336,2130.30694,Worse,2019/20
E06000008,2019,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,7.8776,7.4693,0.4083,Alcohol-related CVD,379.9802604,248.63,77413.0,333.9876433,430.5118801,309.4833712,460.9125267,Worse,2019/20
E06000008,2019,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,7.8776,7.4693,0.4083,Alcohol-related CVD,1111.114246,1361.26,154066.0,1052.369349,1172.263456,1019.594441,1208.183284,Worse,2019/20
E06000008,2020,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,6.5517,5.9992,0.5525,CKD,3.29551554,4482.0,136003.0,3.201677175,3.391373515,3.149341744,3.447843611,Not compared,2020/21
E06000008,2020,Blackburn With Darwen,Blackburn with Darwen,Persons,6+ yrs,6.5517,5.9992,0.5525,Asthma,7.7215532,12856.0,166495.0,7.594347137,7.850204773,7.521716394,7.925909554,Higher 99.8,2020/21
E06000008,2020,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,6.5517,5.9992,0.5525,Alcohol-related CVD,1556.241133,898.18,76845.0,1453.330399,1664.364018,1396.360627,1728.143353,Worse,2020/21
E06000008,2020,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,6.5517,5.9992,0.5525,Alcohol-related CVD,271.2971722,178.66,77719.0,232.8043713,314.31403,212.5993846,340.3832656,Worse,2020/21
E06000008,2020,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,6.5517,5.9992,0.5525,Alcohol-related CVD,875.1313223,1076.84,154564.0,823.1865534,929.4730809,794.3267202,961.4662501,Worse,2020/21
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,6.3446,5.8975,0.4471,CKD,3.262370123,4490.0,137630.0,3.169641967,3.357095865,3.11756324,3.413263132,Not compared,2021/22
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Persons,16+ yrs,6.3446,5.8975,0.4471,Type 2 Diabetes,10.2,12213.0,119734.0,9.82941555285142,10.6306813146772,,,Not compared,2021
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Persons,6+ yrs,6.3446,5.8975,0.4471,Asthma,7.752048366,13066.0,168549.0,7.625205181,7.880318056,7.553161815,7.955395936,Higher 99.8,2021/22
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Male,All ages,6.3446,5.8975,0.4471,Alcohol-related CVD,1799.810367,1038.09,76754.0,1689.087115,1915.73985,1627.613912,1984.017889,Worse,2021/22
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Female,All ages,6.3446,5.8975,0.4471,Alcohol-related CVD,322.0107857,212.91,78200.0,280.0514954,368.463983,257.844593,396.5030105,Worse,2021/22
E06000008,2021,Blackburn With Darwen,Blackburn with Darwen,Persons,All ages,6.3446,5.8975,0.4471,Alcohol-related CVD,1012.393655,1251.0,154954.0,956.6320465,1070.538226,925.5666966,1104.719878,Worse,2021/22
E06000008,2022,Blackburn With Darwen,Blackburn with Darwen,Persons,18+ yrs,6.9379,6.5687,0.3692,CKD,3.234276424,4496.0,139011.0,3.142470224,3.328061919,3.090909951,3.383672425,Not compared,2022/23
E06000008,2022,Blackburn With Darwen,Blackburn with Darwen,Persons,6+ yrs,6.9379,6.5687,0.3692,Asthma,7.782546663,13255.0,170317.0,7.656138784,7.910364865,7.584255088,7.985249532,Higher 99.8,2022/23
